participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.participation_fee,session.config.real_world_currency_per_point,session.params,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.positive_szenarios,survey.1.player.treatment_pa,survey.1.player.player_qualityfail_url,survey.1.player.session_variables,survey.1.player.failed_quality_check,survey.1.player.player_complete_url,survey.1.player.feedback,survey.1.player.home_office,survey.1.player.home_office_need,survey.1.player.risk_propensity,survey.1.player.algo_aversion,survey.1.player.teamlead,survey.1.player.hr_job,survey.1.player.pa_heard,survey.1.player.pa_knowledge,survey.1.player.pa_experience,survey.1.player.CON1,survey.1.player.CMB1,survey.1.player.CMB2,survey.1.player.PRS1T1,survey.1.player.PRS1T2,survey.1.player.PRS2T1,survey.1.player.PRS2T2,survey.1.player.PRS3T1,survey.1.player.PRS3T2,survey.1.player.PRS4T1,survey.1.player.PRS4T2,survey.1.player.FRS1T1,survey.1.player.FRS1T2,survey.1.player.FRS2T1,survey.1.player.FRS2T2,survey.1.player.FRS3T1,survey.1.player.FRS3T2,survey.1.player.FRS4T1,survey.1.player.FRS4T2,survey.1.player.ARS1T1,survey.1.player.ARS1T2,survey.1.player.ARS2T1,survey.1.player.ARS2T2,survey.1.player.ARS3T1,survey.1.player.ARS3T2,survey.1.player.ARS4T1,survey.1.player.ARS4T2,survey.1.player.ETHS1T1,survey.1.player.ETHS1T2,survey.1.player.ETHS2T1,survey.1.player.ETHS2T2,survey.1.player.ETHS3T1,survey.1.player.ETHS3T2,survey.1.player.ETHS4T1,survey.1.player.ETHS4T2,survey.1.player.PROS1T1,survey.1.player.PROS1T2,survey.1.player.PROS2T1,survey.1.player.PROS2T2,survey.1.player.PROS3T1,survey.1.player.PROS3T2,survey.1.player.PROS4T1,survey.1.player.PROS4T2,survey.1.group.id_in_subsession,survey.1.subsession.round_number
259,hg92m9qr,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,259,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
260,pe82r9tl,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,260,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
261,nwfafo90,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,261,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
262,l05se4yc,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,262,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
263,s3rhrhne,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,263,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
264,rd2ns83b,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,264,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
265,n2wvzum9,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,265,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
266,16djs9ns,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,266,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
267,b51y5y8w,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,267,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
268,vre4l93r,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,268,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
269,pumgznmd,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,269,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
270,2ragszue,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,270,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
271,92pm93qk,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,271,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
272,93aezubd,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,272,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
273,p24dclek,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,273,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
274,yptq00bj,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,274,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
275,txbxmv9j,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,275,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
276,u1o0f6sd,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,276,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
277,29kck3rx,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,277,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
278,f7d1xh1r,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,278,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
279,sbay8iux,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,279,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
280,a1hb2ckp,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,280,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
281,ahk08n71,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,281,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
282,7yfrjub8,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,282,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
283,k4y78zhu,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,283,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
284,21xmeck8,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,284,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
285,v7raa337,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,285,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
286,c8rysvmr,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,286,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
287,vvg0lh1v,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,287,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
288,hi2kxy7z,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,288,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
289,lkmqz0ja,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,289,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
290,dl2zn6lh,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,290,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
291,ov9pnsou,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,291,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
292,xb9jlik5,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,292,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
293,dcpk3uqz,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,293,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
294,liiat8hb,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,294,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
295,57hruwkj,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,295,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
296,0ip9qo9s,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,296,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
297,xn3fq5fl,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,297,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
298,po6t6add,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,298,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
299,jeu2wvgg,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,299,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
300,gseluse7,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,300,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
301,kt6irzfi,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,301,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
302,ex8a2j87,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,302,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
303,zqt9f3hf,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,303,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
304,oyp4yij2,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,304,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
305,axo0d0um,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,305,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
306,w4zspwvu,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,306,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
307,4x4vpau9,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,307,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
308,fgrpihis,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,308,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
309,odxllxhp,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,309,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
310,skeqkv4v,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,310,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
311,y90xhijm,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,311,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
312,w5hy5wb1,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,312,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
313,kbbey3rw,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,313,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
314,qx5ak5qc,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,314,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
315,w6xroddx,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,315,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
316,enza8l5u,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,316,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
317,mrug4was,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,317,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
318,q60i22mt,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,318,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
319,og0jkqds,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,319,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
320,liq2nkh3,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,320,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
321,r4bjuhv8,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,321,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
322,2icwmtqb,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,322,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
323,mq15xxd8,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,323,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
324,7tbqkuhn,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,324,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
325,rgmjnlxo,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,325,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
326,7l5zeizc,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,326,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
327,hnxgy5w6,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,327,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
328,qm2fbs0z,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,328,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
329,basr8n0a,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,329,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
330,bzcggjn7,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,330,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
331,pqgfkv33,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,331,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
332,nedivix4,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,332,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
333,lot9dgxg,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,333,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
334,64nqjxk5,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,334,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
335,eeyp2cps,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,335,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
336,3p5o266u,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,336,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
337,ok2gjfwz,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,337,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
338,bmnc43rw,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,338,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
339,1vni4tcd,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,339,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
340,95q3p077,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,340,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
341,8abfqzz1,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,341,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
342,t36lpdou,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,342,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
343,sk5umnc6,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,343,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
344,xiv7ydyr,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,344,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
345,hng9vfrq,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,345,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
346,29s3ugah,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,346,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
347,ugc5u9cv,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,347,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
348,6oqtactm,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,348,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
349,8ez3clvt,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,349,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
350,47abns3l,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,350,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
351,non6hmcb,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,351,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
352,l6ngatvv,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,352,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
353,ielhrmdr,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,353,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
354,0rcyevfg,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,354,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
355,izn8z76l,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,355,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
