participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.participation_fee,session.config.real_world_currency_per_point,session.params,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.positive_szenarios,survey.1.player.treatment_pa,survey.1.player.player_qualityfail_url,survey.1.player.session_variables,survey.1.player.failed_quality_check,survey.1.player.player_complete_url,survey.1.player.feedback,survey.1.player.home_office,survey.1.player.home_office_need,survey.1.player.risk_propensity,survey.1.player.algo_aversion,survey.1.player.teamlead,survey.1.player.hr_job,survey.1.player.pa_heard,survey.1.player.pa_knowledge,survey.1.player.pa_experience,survey.1.player.CON1,survey.1.player.CMB1,survey.1.player.CMB2,survey.1.player.PRS1T1,survey.1.player.PRS1T2,survey.1.player.PRS2T1,survey.1.player.PRS2T2,survey.1.player.PRS3T1,survey.1.player.PRS3T2,survey.1.player.PRS4T1,survey.1.player.PRS4T2,survey.1.player.FRS1T1,survey.1.player.FRS1T2,survey.1.player.FRS2T1,survey.1.player.FRS2T2,survey.1.player.FRS3T1,survey.1.player.FRS3T2,survey.1.player.FRS4T1,survey.1.player.FRS4T2,survey.1.player.ARS1T1,survey.1.player.ARS1T2,survey.1.player.ARS2T1,survey.1.player.ARS2T2,survey.1.player.ARS3T1,survey.1.player.ARS3T2,survey.1.player.ARS4T1,survey.1.player.ARS4T2,survey.1.player.ETHS1T1,survey.1.player.ETHS1T2,survey.1.player.ETHS2T1,survey.1.player.ETHS2T2,survey.1.player.ETHS3T1,survey.1.player.ETHS3T2,survey.1.player.ETHS4T1,survey.1.player.ETHS4T2,survey.1.player.PROS1T1,survey.1.player.PROS1T2,survey.1.player.PROS2T1,survey.1.player.PROS2T2,survey.1.player.PROS3T1,survey.1.player.PROS3T2,survey.1.player.PROS4T1,survey.1.player.PROS4T2,survey.1.group.id_in_subsession,survey.1.subsession.round_number
45,cr9rhxzu,65367487f0d1c1607d3665c9,0,13,13,survey,End,2023-11-15 16:12:46.540328,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,45,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,0,1,9,4,1,0,0,0,1,6,7,5,1,5,1,6,2,5,7,2,5,7,1,7,1,7,6,7,5,3,1,4,5,2,2,7,6,4,6,5,5,4,2,7,6,5,6,5,5,5,2,7,1,1
46,x0o55cx0,647655dfd55c07c30b1537ab,0,13,13,survey,End,2023-11-15 16:20:26.960252,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,46,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,1,1,4,2,0,0,1,1,0,6,5,2,2,4,3,6,3,5,2,6,3,5,3,5,6,7,5,7,6,4,5,2,5,5,3,6,6,4,5,2,5,5,3,6,5,5,7,3,6,6,2,7,1,1
47,yca0fqx0,65464eaeaf6b5fc1820003a0,0,13,13,survey,End,2023-11-15 16:32:42.272694,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,47,,0.0,1_and_4,2_and_3,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,1,0,6,4,1,0,0,0,0,6,5,5,2,6,2,5,3,5,7,1,6,6,2,6,2,6,6,6,6,6,6,2,6,4,2,6,6,6,6,4,6,4,2,6,6,6,6,4,6,4,2,6,1,1
48,s43feyqw,64287f403176549bdd9911fc,0,6,13,survey,SzenarioThree,2023-11-15 17:20:50.102597,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,48,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,,,,,,,,,,,,,,,,6,3,2,6,,,,,3,7,2,7,,,,,6,6,6,2,,,,,4,4,4,4,,,,,5,6,5,5,,,,,1,1
49,e0zlne9n,DAVIDTEST,0,2,13,survey,SzenarioOne,2023-11-15 20:05:47.032992,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,49,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
50,781i351l,63614915e8b16508e8592114,0,13,13,survey,End,2023-11-15 21:32:15.212263,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,50,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,3,1,8,6,0,0,0,0,0,6,7,3,3,7,5,5,6,6,6,7,3,6,6,6,6,6,6,6,7,7,7,7,6,6,6,7,6,6,6,6,6,7,6,6,7,7,7,7,6,6,7,6,1,1
51,izx6nz3b,63616e1a4ed774ed3612fee8,0,10,13,survey,QualityFail,2023-11-15 21:51:40.679396,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,51,,0.0,1_and_4,2_and_3,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,1,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,,,,,,,,,,4,,,1,7,1,6,4,4,4,4,7,4,1,4,4,4,4,4,7,3,4,6,4,4,4,4,7,2,4,6,4,4,4,4,7,2,6,6,4,4,4,4,1,1
52,jwhkpl94,652abbb6cf1304203430f142,0,13,13,survey,End,2023-11-15 23:10:05.321578,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,52,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,2,0,8,4,1,1,1,1,1,6,7,5,5,6,4,5,4,6,4,7,4,7,4,7,4,6,4,6,6,7,4,6,4,4,4,6,6,6,4,5,4,4,4,5,4,5,4,4,4,4,4,4,1,1
53,407sjz4l,5e5832478c2b6f03f9acd234,0,13,13,survey,End,2023-11-16 02:25:14.958367,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,53,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,1,0,5,6,1,0,1,1,0,6,5,2,4,4,5,2,5,4,4,4,5,5,1,6,1,5,1,5,5,5,1,6,1,5,1,5,5,5,1,6,1,5,1,5,5,5,1,6,1,5,1,5,1,1
54,a05q0kc7,6543b8d1dddf69ff9c852d6e,0,13,13,survey,End,2023-11-16 04:06:47.801670,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,54,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,Thank you to give me a chance to take part  this kind of activity about human analytic behaviours ,1,0,6,4,1,0,1,1,1,6,5,3,2,5,2,6,2,6,3,6,5,7,5,6,5,6,5,6,5,6,3,5,2,2,2,6,5,6,5,5,5,3,3,5,6,6,6,3,6,5,3,5,1,1
55,hkcbzanv,653289430f3817c58fd8492a,0,13,13,survey,End,2023-11-16 08:27:15.769435,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,55,,0.0,1_and_4,2_and_3,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,1,0,5,5,1,0,0,0,0,6,4,3,3,5,2,6,2,6,6,6,3,7,4,7,5,7,2,7,6,5,6,2,5,2,5,5,7,6,6,3,5,3,5,5,7,7,6,5,7,1,5,6,1,1
56,34j3k2gn,5d741e4db0b210001a7a737b,0,13,13,survey,End,2023-11-16 08:59:18.505351,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,56,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,1,1,6,4,1,0,1,1,1,6,7,5,2,5,2,6,4,4,2,7,4,5,3,7,5,5,6,1,5,4,5,4,6,6,7,1,4,4,6,3,5,4,5,2,4,6,6,3,5,5,6,1,1,1
57,stbxzxzi,60e46f97e4b4823d0204b822,0,13,13,survey,End,2023-11-16 11:32:05.502221,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,57,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,1,0,10,5,1,0,1,1,0,6,5,1,2,2,5,3,4,4,3,7,7,7,2,6,6,7,4,6,6,6,4,4,6,6,2,7,5,5,4,4,5,5,3,5,7,7,5,6,6,6,3,7,1,1
58,mcpozqca,64490baffa3fea7d34ac12fa,0,13,13,survey,End,2023-11-16 11:49:06.883444,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,58,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,2,0,4,5,1,0,1,1,1,6,4,2,2,6,2,7,3,4,6,3,2,7,5,7,5,6,6,5,4,4,5,4,5,5,2,6,4,5,4,4,4,5,3,4,5,4,6,3,6,4,1,6,1,1
59,ada26xfy,6529bbac086dd362bc291ca2,0,13,13,survey,End,2023-11-16 11:52:05.376226,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,59,,0.0,1_and_4,2_and_3,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,1,1,9,5,1,0,1,1,0,6,6,1,3,4,1,4,1,4,2,5,6,7,1,2,1,2,7,7,5,5,2,3,2,5,5,6,3,6,6,6,7,6,7,4,4,7,7,6,7,6,6,6,1,1
60,9hymyu0s,5de41671e3e0cc4129b5e3c1,0,13,13,survey,End,2023-11-16 12:37:28.560823,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,60,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,1,1,6,5,1,0,0,0,0,6,7,7,2,5,1,7,4,4,3,5,6,2,2,6,6,7,6,4,6,3,7,3,7,7,6,2,5,4,7,3,7,7,7,3,3,5,7,2,7,7,7,2,1,1
61,rc4dv0zm,646b532cb1e279870b4f4c84,0,13,13,survey,End,2023-11-16 13:09:02.593751,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,61,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,1,0,8,6,1,0,1,1,0,6,2,2,2,5,2,6,4,4,5,5,4,6,3,5,5,5,6,3,6,6,6,3,6,6,6,4,6,6,6,4,6,6,6,4,6,6,6,3,6,6,6,4,1,1
62,p9uzx2kd,6517283ed2294dbc8561979d,0,13,13,survey,End,2023-11-16 13:40:10.851508,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,62,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,2,0,6,5,1,0,1,1,0,6,5,2,1,7,3,6,5,5,7,2,2,6,6,6,5,7,6,5,5,5,5,5,5,5,1,6,5,5,5,5,5,5,1,6,5,5,5,4,5,5,1,6,1,1
63,bugi27i4,6444ff15765d8c93e91943e9,0,13,13,survey,End,2023-11-16 14:41:51.579413,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,63,,0.0,1_and_4,2_and_3,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,0,0,4,3,1,0,0,0,0,6,5,2,1,6,2,6,3,3,6,5,5,7,7,6,3,5,7,7,7,7,7,3,5,5,6,6,7,7,6,4,4,4,6,6,7,7,6,3,5,4,6,6,1,1
64,dmdu7ez7,64005b335f4967ac4e424ea0,0,13,13,survey,End,2023-11-16 14:44:17.172119,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,64,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,2,1,7,5,0,0,0,0,0,6,6,2,2,5,2,5,4,5,5,5,5,6,5,6,5,6,3,4,4,3,5,3,4,4,3,4,4,4,4,4,4,4,2,6,5,4,5,4,4,5,3,5,1,1
65,5egfi178,65255c15b7bc20e6655234fe,0,13,13,survey,End,2023-11-16 15:11:45.566302,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,65,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,Thank you,1,0,9,5,1,0,0,0,0,6,5,1,2,5,1,6,1,5,5,7,4,7,2,7,6,7,6,7,5,6,5,3,5,5,7,1,4,4,5,5,5,5,7,1,6,4,5,5,6,5,7,1,1,1
66,8t15xzep,5fbe72941cf1d201bc50c1d4,0,13,13,survey,End,2023-11-16 15:12:21.952017,1,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,66,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CGA1Y97A,,0,https://app.prolific.com/submissions/complete?cc=C1N2Y8X2,,1,1,3,5,1,1,1,1,0,6,7,1,1,6,1,7,5,5,6,6,2,6,5,7,7,7,7,3,7,5,7,6,7,7,7,5,7,5,7,5,7,7,7,6,7,5,7,4,7,7,7,5,1,1
67,4l8eqix5,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,67,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
68,uj8g0it9,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,68,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
69,hednmc7i,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,69,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
70,n7z03vqp,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,70,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
71,y5543213,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,71,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
72,6e6e09im,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,72,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
73,ry75ihmn,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,73,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
74,wg99bvhk,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,74,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
75,cbzrtd8j,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,75,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
76,r7rnbtbc,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,76,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
77,b6oofyhw,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,77,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
78,shl0bbwu,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,78,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
79,zljtocpn,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,79,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
80,no2xzmls,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,80,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
81,accb9pyp,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,81,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
82,sq6n97jy,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,82,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
83,xiiug1bh,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,83,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
84,428vgjum,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,84,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
85,i3dotwb9,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,85,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
86,23anqd0n,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,86,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
87,6hnwgkz7,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,87,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
88,9f3iawpt,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,88,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
89,xk8d26cl,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,89,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
90,4ovr5hhs,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,90,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
91,2ueab10g,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,91,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
92,c5eqzjgl,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,92,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
93,b3bb6i12,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,93,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
94,fbl7vbte,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,94,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
95,04k9l13x,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,95,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
96,idp4aq4o,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,96,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
97,gtbwwu2m,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,97,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
98,ncoj0hr1,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,98,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
99,w3725zvx,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,99,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
100,jhoxtug3,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,100,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
101,n0inuc0b,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,101,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
102,qxsh7bqx,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,102,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
103,yfqxrbym,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,103,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
104,cksv8cyr,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,104,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
105,agdrz21q,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,105,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
106,k0fy3s3d,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,106,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
107,6mai6039,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,107,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
108,v38ho775,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,108,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
109,jvu07ycy,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,109,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
110,dd2nyp20,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,110,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
111,1w0l2xjg,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,111,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
112,16ebp3rz,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,112,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
113,zrm17be3,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,113,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
114,qu4arpsl,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,114,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
115,n9s87hjt,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,115,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
116,bip83fxt,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,116,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
117,ie4you1z,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,117,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
118,a28amqza,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,118,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
119,24vneum7,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,119,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
